champion_id,champion_kr,champion_en,title_kr,tags,slot,skill_kr,skill_en,cooldown,desc_kr
Kaisa,카이사,Kai'Sa,공허의 딸,Marksman|Mage,E,고속 충전,Supercharge,16/14.5/13/11.5/10,카이사의 이동 속도가 잠시 동안 증가한 뒤 공격 속도가 증가합니다. 살아있는 무기: 고속 충전을 사용하면 잠시 투명 상태가 됩니다.
Kaisa,카이사,Kai'Sa,공허의 딸,Marksman|Mage,R,사냥본능,Killer Instinct,130/100/70,카이사가 적 챔피언 근처로 돌진합니다.
Kalista,칼리스타,Kalista,복수의 화신,Marksman,P,전투 태세,Martial Poise,-,"칼리스타가 기본 공격이나 꿰뚫는 창의 준비 동작을 하는 동안 이동 명령을 하면, 칼리스타가 기본 공격과 함께 해당 위치로 도약합니다."
Kalista,칼리스타,Kalista,복수의 화신,Marksman,Q,꿰뚫는 창,Pierce,9,칼리스타가 빠르게 날아가는 창을 던집니다. 적이 처치될 경우 관통해 날아갑니다.
Kalista,칼리스타,Kalista,복수의 화신,Marksman,W,감시하는 혼,Sentinel,30,칼리스타와 계약을 맺은 아군이 같은 대상을 공격하면 추가 피해를 입힙니다. 사용 시 혼이 일정한 경로를 순찰하며 자기 앞의 지역을 드러냅니다.
Kalista,칼리스타,Kalista,복수의 화신,Marksman,E,뽑아 찢기,Rend,0,"공격 시 대상을 창으로 꿰뚫습니다. 재시전하면 대상에 박힌 창을 뜯어내서 둔화시키며, 주는 피해량이 증가합니다."
Kalista,칼리스타,Kalista,복수의 화신,Marksman,R,운명의 부름,Fate's Call,160/140/120,칼리스타가 계약을 맺은 아군을 자신에게로 순간 이동시킵니다. 계약자는 지정한 위치로 돌진하여 적 챔피언을 뒤로 밀어내는 스킬을 사용할 수 있습니다.
Karma,카르마,Karma,깨우친 자,Mage|Support,P,열정 응집,Gathering Fire,-,카르마가 스킬로 피해를 입히면 만트라의 재사용 대기시간이 감소합니다.
Karma,카르마,Karma,깨우친 자,Mage|Support,Q,내면의 열정,Inner Flame,9/8/7/6/5,"카르마가 영적인 에너지의 구체를 전방으로 던져, 적 유닛에게 부딪치면 폭발하며 피해를 입힙니다. 만트라 추가 효과: 만트라가 내면의 열정의 위력을 강화하여, 구체가 폭발한 잠시 후 원형 범위 내에 피해를 가합니다."
Karma,카르마,Karma,깨우친 자,Mage|Support,W,굳은 결의,Focused Resolve,12,카르마가 자신과 대상 적 사이에 끈을 만들어 피해를 주고 연결된 적의 위치를 드러냅니다. 끈이 끊어지지 않으면 적은 발이 묶이고 피해를 한 번 더 입습니다. 만트라 추가 효과: 카르마가 결속을 강화하여 체력을 회복하며 속박 지속시간이 증가합니다.
Karma,카르마,Karma,깨우친 자,Mage|Support,E,고무,Inspire,10/9.5/9/8.5/8,"카르마가 보호막을 소환하여 적이 가하는 피해를 막아내고, 보호받는 아군은 이동 속도가 상승합니다. 만트라 추가 효과: 대상에게서 에너지가 흘러나와 보호막을 강화하고 주변 아군 챔피언들에게도 고무 효과를 적용합니다."
Karma,카르마,Karma,깨우친 자,Mage|Support,R,만트라,Mantra,40/38/36/34,카르마가 다음 스킬을 강화하여 추가 효과를 부여합니다. 만트라는 1레벨부터 사용할 수 있으며 스킬 포인트가 필요 없습니다.
Karthus,카서스,Karthus,죽음을 노래하는 자,Mage,P,죽음 극복,Death Defied,-,카서스가 죽으면 영혼이 되어 스킬을 사용할 수 있습니다.
Karthus,카서스,Karthus,죽음을 노래하는 자,Mage,Q,황폐화,Lay Waste,0,카서스가 특정 위치에 잠시 후 폭발을 일으켜 근처 적에게 피해를 입힙니다. 단일 대상에게는 더 큰 피해를 입힙니다.
Karthus,카서스,Karthus,죽음을 노래하는 자,Mage,W,고통의 벽,Wall of Pain,15,카서스가 에너지를 빨아들이는 통행 가능한 벽을 생성합니다. 이 벽을 지나는 모든 적 유닛의 이동 속도와 마법 저항력이 일정 시간 감소합니다.
Karthus,카서스,Karthus,죽음을 노래하는 자,Mage,E,부패,Defile,0.5,"카서스는 적에게서 마력을 훔쳐 적을 처치할 때마다 마나를 획득합니다. 또 카서스는 희생양의 영혼을 자신 주위에 둘러 적들에게 피해를 입힐 수도 있지만, 이럴 경우 마나가 매우 빨리 소모됩니다."
Karthus,카서스,Karthus,죽음을 노래하는 자,Mage,R,진혼곡,Requiem,200/180/160,카서스가 3초 동안 정신 집중을 마치면 모든 적 챔피언이 피해를 입습니다.
Kassadin,카사딘,Kassadin,공허의 방랑자,Assassin|Mage,P,공허석,Void Stone,-,"카사딘이 받는 마법 피해가 감소하며, 유닛과의 충돌을 무시합니다."
Kassadin,카사딘,Kassadin,공허의 방랑자,Assassin|Mage,Q,무의 구체,Null Sphere,9/8.5/8/7.5/7,카사딘이 대상에게 공허 에너지로 구성된 구체를 발사하여 피해를 입히고 정신 집중을 끊습니다. 여분의 에너지는 카사딘의 몸을 감싸 잠시 동안 보호막을 형성하며 마법 피해를 흡수합니다.
Kassadin,카사딘,Kassadin,공허의 방랑자,Assassin|Mage,W,황천의 검,Nether Blade,7,기본 지속 효과: 카사딘의 기본 공격이 추가 마법 피해를 입힙니다. 사용 시: 카사딘의 다음 기본 공격이 큰 추가 마법 피해를 입히고 마나가 회복됩니다.
Kassadin,카사딘,Kassadin,공허의 방랑자,Assassin|Mage,E,힘의 파동,Force Pulse,21/20/19/18/17,카사딘이 자신의 영역 안에서 사용된 스킬에서 에너지를 뽑아냅니다. 충전이 완료되면 힘의 파동을 사용하여 정면 원뿔 반경에 있는 적의 속도를 늦추고 피해를 입힐 수 있습니다.
Kassadin,카사딘,Kassadin,공허의 방랑자,Assassin|Mage,R,균열 이동,Riftwalk,5/3.5/2,카사딘이 가까운 지역으로 순간 이동하면서 주변 적 유닛에게 피해를 입힙니다. 짧은 시간 동안 여러 번의 균열 이동을 시전하면 마나를 추가로 소모하는 대신 추가 피해를 입힐 수 있습니다.
Katarina,카타리나,Katarina,사악한 칼날,Assassin|Mage,P,탐욕,Voracity,-,카타리나가 최근에 피해를 입힌 챔피언이 죽을 때마다 카타리나에게 적용 중인 스킬 재사용 대기시간이 크게 감소합니다. 카타리나가 단검을 다시 주우면 근처의 적을 모두 공격해 마법 피해를 입힙니다.
Katarina,카타리나,Katarina,사악한 칼날,Assassin|Mage,Q,단검 투척,Bouncing Blade,11/10/9/8/7,카타리나가 대상에게 단검을 던집니다. 단검은 근처 적들에게 튕겼다가 땅에 떨어집니다.
Katarina,카타리나,Katarina,사악한 칼날,Assassin|Mage,W,준비,Preparation,15/14/13/12/11,카타리나가 단검을 머리 위로 던지며 이동 속도가 크게 빨라집니다.
Katarina,카타리나,Katarina,사악한 칼날,Assassin|Mage,E,순보,Shunpo,12/11/10/9/8,"카타리나가 대상에게 도약합니다. 대상이 적일 경우 대상에게 피해를 입히고, 대상이 적이 아닐 경우 가장 가까이에 있는 적에게 피해를 입힙니다."
Katarina,카타리나,Katarina,사악한 칼날,Assassin|Mage,R,죽음의 연꽃,Death Lotus,75/60/45,카타리나가 정신을 집중해 칼날의 돌풍을 일으켜 가장 가까운 적 챔피언 3명에게 엄청난 마법 피해를 입힙니다.
Kayle,케일,Kayle,정의로운 자,Marksman|Mage,P,거룩한 승천,Divine Ascent,-,"챔피언 레벨 및 스킬 레벨이 오를수록 케일의 공격이 천상의 힘을 받아 강화됩니다. 케일의 날개가 불타오르면서 점차 공격 속도, 이동 속도, 공격 사거리, 기본 공격 시 화염파 발사 효과를 얻습니다."
Kayle,케일,Kayle,정의로운 자,Marksman|Mage,Q,광휘의 일격,Radiant Blast,12/11/10/9/8,"케일이 차원문을 열어 적을 관통하는 천상의 검을 소환합니다. 검은 적중한 모든 대상에게 피해를 입히고 이동 속도와 방어력, 마법 저항력을 감소시킵니다."
Kayle,케일,Kayle,정의로운 자,Marksman|Mage,W,천상의 축복,Celestial Blessing,15,케일과 케일의 가장 가까운 아군이 신의 축복을 받아 체력을 회복하고 이동 속도가 증가합니다.
Kayle,케일,Kayle,정의로운 자,Marksman|Mage,E,화염주문검,Starfire Spellblade,8/7.5/7/6.5/6,기본 지속 효과: 천상의 검 '선의'가 케일이 공격하는 적에게 추가 마법 피해를 입힙니다. 사용 시: 다음 공격 시 천상의 화염으로 대상을 강타하여 대상이 잃은 체력에 비례해 추가 피해를 입힙니다.
Kayle,케일,Kayle,정의로운 자,Marksman|Mage,R,신성한 심판,Divine Judgment,160/120/80,케일이 아군 한 명을 무적 상태로 만들고 예전 정의의 성위를 불러와 그 힘으로 신성한 검을 비처럼 쏟아부어 해당 챔피언 주변 지역을 정화합니다.
Kayn,케인,Kayn,그림자 사신,Fighter|Assassin,P,다르킨의 낫,The Darkin Scythe,-,"케인은 다르킨 무기 라아스트를 휘두르는 한편 제압하려고 하고, 라아스트는 케인을 잠식하려 합니다. 다르킨이 승리하거나, 아니면 케인이 라아스트를 제압해 그림자 암살자가 될 수도 있습니다. 다르킨: 챔피언에게 가한 스킬 피해에 비례해 체력을 회복합니다. 그림자 암살자: 적 챔피언과 전투 시작 후 첫 몇 초 동안 추가 피해를 입힙니다."
Kayn,케인,Kayn,그림자 사신,Fighter|Assassin,Q,살상돌격,Reaping Slash,7/6.5/6/5.5/5,케인이 앞으로 돌진하며 적을 공격합니다. 돌진 및 공격 시 모두 피해를 입힙니다.
Kayn,케인,Kayn,그림자 사신,Fighter|Assassin,W,몰아치는 낫,Blade's Reach,13/12/11/10/9,케인이 직선상의 대상 모두에게 피해를 입히고 둔화시킵니다.
Kayn,케인,Kayn,그림자 사신,Fighter|Assassin,E,그림자의 길,Shadow Step,21/19/17/15/13,케인이 지형을 통과해 이동할 수 있습니다.
Kayn,케인,Kayn,그림자 사신,Fighter|Assassin,R,그림자의 지배,Umbral Trespass,120/100/80,케인이 적에게 파고들었다가 빠져나오면서 큰 피해를 입힙니다.
Kennen,케넨,Kennen,폭풍의 심장,Mage,P,폭풍의 표식,Mark of the Storm,-,케넨의 스킬에 3번 적중당한 적은 기절합니다.
Kennen,케넨,Kennen,폭풍의 심장,Mage,Q,천둥의 표창,Thundering Shuriken,7/6.25/5.5/4.75/4,케넨이 빠르게 날아가는 수리검을 날려 맞은 대상에게 피해를 입히고 폭풍의 표식을 남깁니다.
Kennen,케넨,Kennen,폭풍의 심장,Mage,W,전류 방출,Electrical Surge,13/11.25/9.5/7.75/6,케넨이 기본 공격을 몇 번 하면 힘을 충전하여 다음 기본 공격 대상에게 폭풍의 표식을 남깁니다. 스킬 활성화시 이미 표식이 있는 대상에게 피해를 주며 또 다른 폭풍의 표식을 남길 수 있습니다.
Kennen,케넨,Kennen,폭풍의 심장,Mage,E,번개 질주,Lightning Rush,10/9/8/7/6,"케넨이 번개로 변신하여 유닛을 뚫고 지나가며 폭풍의 표식을 남깁니다. 번개로 변신하면 이동 속도가 증가하며, 원래 모습으로 돌아오면 공격 속도가 증가합니다."
Kennen,케넨,Kennen,폭풍의 심장,Mage,R,날카로운 소용돌이,Slicing Maelstrom,120,케넨이 번개의 폭풍을 소환하여 근처 적 챔피언을 공격하고 마법 피해를 입힙니다.
Khazix,카직스,Kha'Zix,공허의 약탈자,Assassin,P,보이지 않는 위협,Unseen Threat,-,"동료로부터 고립된 근처 적에게 표식이 남습니다. 고립된 대상에게는 카직스의 스킬이 추가 효과를 발휘합니다. 카직스는 적의 시야에 노출되지 않을 때 보이지 않는 위협 효과를 받아, 다음 기본 공격으로 적 챔피언에게 추가 마법 피해를 입히고 몇 초간 둔화를 적용합니다."
Khazix,카직스,Kha'Zix,공허의 약탈자,Assassin,Q,공포 감지,Taste Their Fear,4,"대상에게 물리 피해를 줍니다. 고립된 대상에게는 피해량이 늘어납니다. 거대 갈고리 진화를 고립된 대상에게 사용 시, 재사용 대기시간이 일부 감소합니다. 또한, 카직스의 기본 공격과 공포 감지 범위도 증가합니다."
Khazix,카직스,Kha'Zix,공허의 약탈자,Assassin,W,공허의 가시,Void Spike,9,"카직스가 폭발하는 가시를 발사하여 적중한 적에게 물리 피해를 가합니다. 폭발 범위 안에 있으면 카직스의 체력이 회복됩니다. 가시 어깨 진화를 선택하면, 공허의 가시 세 개가 원뿔 형태로 발사되며 적중한 적에게 둔화를 걸고 2초 동안 적 챔피언을 드러냅니다. 고립된 대상에게는 둔화 효과가 증가합니다."
Khazix,카직스,Kha'Zix,공허의 약탈자,Assassin,E,도약,Leap,20/18/16/14/12,"카직스가 도약하여, 착지할 때 물리 피해를 가합니다. 날개 진화를 선택하면 도약 범위가 200 증가하며, 킬이나 어시스트를 기록하면 도약의 재사용 대기시간이 초기화됩니다."
Khazix,카직스,Kha'Zix,공허의 약탈자,Assassin,R,공허의 습격,Void Assault,100/85/70,"카직스의 스킬을 하나 진화시켜 고유한 추가 효과를 부여합니다. 공허의 습격을 활성화하면 카직스가 은신 상태가 되고 보이지 않는 위협이 발동되어, 이동 속도가 증가합니다. 활성 보호색 진화를 선택하면, 은신의 지속시간이 증가하며 공허의 습격을 추가로 사용할 수 있습니다."
Kindred,킨드레드,Kindred,영겁의 사냥꾼,Marksman,P,킨드레드의 표식,Mark of the Kindred,-,킨드레드는 사냥감에게 표식을 남길 수 있습니다. 사냥에 성공하면 영구적으로 킨드레드의 기본 스킬이 강화됩니다. 사냥에 4회 성공하면 킨드레드의 기본 공격 사거리가 증가합니다.
Kindred,킨드레드,Kindred,영겁의 사냥꾼,Marksman,Q,화살 세례,Dance of Arrows,9,킨드레드가 구르며 근처의 대상들에게 최대 세 발의 화살을 발사합니다.
Kindred,킨드레드,Kindred,영겁의 사냥꾼,Marksman,W,늑대의 광기,Wolf's Frenzy,18/17/16/15/14,늑대가 분노하여 주변의 적들을 공격합니다. 양이 기본 지속 효과로 움직이고 공격하여 중첩을 얻습니다. 완전히 충전되면 양이 다음 번 공격할 때 체력을 회복합니다.
Kindred,킨드레드,Kindred,영겁의 사냥꾼,Marksman,E,차오르는 공포,Mounting Dread,14/12.5/11/9.5/8,"양이 신중하게 화살을 발사해 대상의 속도를 늦춥니다. 양이 대상을 두 번 더 공격하면 세 번째 공격 시 늑대가 적을 덮치게 만들어, 흉포한 공격으로 큰 피해를 입힙니다."
Kindred,킨드레드,Kindred,영겁의 사냥꾼,Marksman,R,양의 안식처,Lamb's Respite,160/140/120,양은 안식처 영역 안에 있는 모든 생명체를 죽음으로부터 지켜줍니다. 효과가 끝날 때까지는 아무도 죽지 않습니다. 효과가 끝나면 유닛들이 치유됩니다.
Kled,클레드,Kled,망나니 기사,Fighter,P,겁쟁이 도마뱀 스칼,"Skaarl, the Cowardly Lizard",-,"클레드는 듬직한 친구 스칼을 타고 다닙니다. 스칼은 클레드 대신 피해를 입고, 스칼의 체력이 모두 소진되면 클레드가 스칼에게서 내립니다. 스칼에게서 내리면 클레드의 스킬이 바뀌고 챔피언에 대한 피해량이 줄어듭니다. 적과 싸우면 스칼의 용기를 회복시킬 수 있습니다. 용기가 최대치에 도달하면 스칼이 일부 체력을 회복한 채 나타나 클레드를 다시 태웁니다."
Kled,클레드,Kled,망나니 기사,Fighter,Q,덫날리기,Bear Trap on a Rope,11/10/9/8/7,클레드가 밧줄에 묶인 덫을 던져 적 챔피언에게 피해를 입히고 붙잡습니다. 해당 챔피언과 잠시 동안 근거리를 유지하면 클레드 쪽으로 끌어당기면서 추가 물리 피해를 입힙니다. 스칼 미탑승 시에는 원거리 공격이 가능한 빵야!로 바뀝니다. 빵야!를 사용하면 클레드가 뒤로 밀려나며 스칼의 용기를 회복시킬 수 있습니다.
Kled,클레드,Kled,망나니 기사,Fighter,W,버럭버럭,Violent Tendencies,13/12/11/10/9,다음 네 번의 기본 공격 속도가 엄청나게 빨라집니다. 네 번째 공격은 피해량도 증가합니다.
