hero_id,hero_kr,hero_en,attr,ability_id,skill_kr,skill_en,kind,cooldown,desc_kr,scepter_kr,shard_kr
enchantress,요술사,Enchantress,int,enchantress_enchant,매혹,Enchant,ability,30/24/18/12,"적 하나를 매혹합니다. 적이 영웅이면, 해제가 적용되고 3.5/4/4.5/5초 동안 느려지고 요술사와 부리는 유닛이 해당 대상을 상대로 보너스 공격 범위를 얻습니다. 적이 크립이면 지배하고 경험치 보상의 40%를 받습니다. 요술사가 최대 30/60/90/120초 동안 크립을 지배할 수 있습니다. 해제 유형: 기본 해제",요술사가 동시에 크립 여러 마리를 조종할 수 있습니다.,
enchantress,요술사,Enchantress,int,enchantress_natures_attendants,자연의 조력자,Nature's Attendants,ability,35,위습 무리가 요술사와 주위 아군 유닛을 치료합니다.,,
enchantress,요술사,Enchantress,int,enchantress_bunny_hop,폴짝,Sproink,shard,10,뒤로 뛰어오르며 날아오는 투사체를 피하고 요술사의 공격 범위 +100 안에서 가장 멀리 있는 적 2유닛에게 추진력 공격을 합니다.,,
enchantress,요술사,Enchantress,int,enchantress_little_friends,꼬마 친구들,Little Friends,scepter,20,"요술사가 적 유닛 하나를 제자리에 묶습니다. 반경 안에 있는 모든 크립, 아군, 적, 중립 크립이 6초 동안 이동 및 공격 속도 보너스를 얻고 선택한 대상을 공격합니다.",,
enchantress,요술사,Enchantress,int,enchantress_untouchable,불가촉,Untouchable,ability,-,요술사가 적을 현혹하여 공격자들의 공격 속도를 늦춥니다.,,
enchantress,요술사,Enchantress,int,enchantress_rabblerouser,대중 선동가,Rabble-Rouser,innate,-,요술사가 중립 크립이나 자신이 조종하는 유닛이 적 영웅에게 추가 피해를 주도록 합니다.,,
enigma,에니그마,Enigma,all,enigma_malefice,악의,Malefice,ability,20/18/16/14,에니그마가 대상에게 힘을 집중하여 반복적으로 피해를 주고 기절에 빠뜨립니다. 대상은 2초마다 피해를 받으며 기절합니다.,,악의의 기절 지속시간이 0.3초 증가하고 기절이 적용될 때마다 대상 옆에 분열체 하나를 생성합니다. 이렇게 생성된 분열체는 더 증식하지 않습니다.
enigma,에니그마,Enigma,all,enigma_demonic_conversion,악마의 소환,Demonic Summoning,ability,45/40/35/30,"에니그마가 체력을 소모하여 자신의 조각 3개를 소환합니다. 분열체의 체력이 에니그마가 보유한 현재 체력의 3%만큼 증가합니다. 소환한 분열체는 에니그마의 조종을 받으며, 연속하여 공격에 성공하면 증식합니다. 증식이 일어나면 분열체의 체력이 회복됩니다.",,
enigma,에니그마,Enigma,all,enigma_midnight_pulse,밤의 파동,Midnight Pulse,ability,40/35/30/25,"지정 범위를 어둠의 공명에 물들여, 5/10/15/20 + 적 유닛이 보유한 현재 체력의 일정 비율에 해당하는 피해를 줍니다.",,
enigma,에니그마,Enigma,all,enigma_event_horizon,사건의 지평선,Event Horizon,innate,-,반경 600 안에 있는 유닛이 에니그마에게서 멀어지면 이동 속도 불이익을 받습니다.,,
enigma,에니그마,Enigma,all,enigma_black_hole,블랙홀,Black Hole,ability,180/170/160,"집중 기술 - 주위 적 유닛을 빨아들이는 소용돌이를 소환합니다. 블랙홀에 영향을 받은 적은 이동, 공격, 주문 시전이 불가능합니다.",블랙홀로 매초 유닛이 보유한 최대 체력의 4%에 해당하는 피해를 추가로 주며 방해하지 않고 1000 효과 범위 안에서 블랙홀을 향해 끌어당깁니다. 당기기 속도: 150.,
faceless_void,얼굴없는 전사,Faceless Void,agi,faceless_void_time_walk,시간 이동,Time Walk,ability,21/16/11/6,대상 위치로 달려가며 마지막 2초 동안 받은 모든 피해를 되돌립니다.,도착하는 지점에 있는 모든 유닛에게 시간 가두기를 적용합니다.,
faceless_void,얼굴없는 전사,Faceless Void,agi,faceless_void_time_dilation,시간 팽창,Time Dilation,ability,28/24/20/16,"얼굴없는 전사가 주위 적을 시간이 팽창하는 장으로 감싸 적 능력의 쿨다운 진행을 늦춥니다. 감싸인 적은 적용될 때 시간 팽창 1중첩을, 쿨다운 상태에 있는 능력 하나당 1중첩을 얻습니다. 각 중첩은 초당 피해를 주며 이동 및 공격 속도를 둔화합니다. 시간의 구슬에 영향받는 동안에는 지속시간이 일시 중지됩니다.",,중첩당 둔화가 증가합니다. 얼굴없는 전사에게 공격 및 이동 속도를 증가시키는 중첩을 제공합니다. 중첩 수는 시전 시 적에게 적용된 시간 팽창 중첩 전체 수와 동일하며 지속시간에 걸쳐 정비례로 서서히 사라집니다.
faceless_void,얼굴없는 전사,Faceless Void,agi,faceless_void_time_lock,시간 가두기,Time Lock,ability,-,공격 시 일정 확률로 적 유닛을 시간에 가두고 한 번 더 공격합니다.,,
faceless_void,얼굴없는 전사,Faceless Void,agi,faceless_void_time_walk_reverse,시간 이동 뒤집기,Reverse Time Walk,scepter,0.5,시간 이동 도착 후 1.5초 동안 사용할 수 있습니다. 해당 시간 동안 사용하면 시간 이동을 뒤집어 이전 시전 위치로 갑니다. 체력에 영향을 미치거나 아가님의 홀 타격을 발동시키지 않습니다.,,
faceless_void,얼굴없는 전사,Faceless Void,agi,faceless_void_distortion_field,왜곡장,Distortion Field,innate,-,"적이 목표로부터 500 안에 있을 때, 얼굴없는 전사 또는 반경 1200 안에 있는 아군 영웅을 목표로 발사한 적의 공격 투사체가 40% 느려집니다.",,
faceless_void,얼굴없는 전사,Faceless Void,agi,faceless_void_chronosphere,시간의 구슬,Chronosphere,ability,155/145/135,시공간에 커다란 기포를 만들어 영향 범위 내의 모든 유닛을 가둡니다. 얼굴없는 전사는 그 안에서 매우 빠르게 움직일 수 있습니다. 얼굴없는 전사와 그가 지배하는 유닛만이 영향을 받지 않습니다. 투명 유닛은 모습이 드러납니다.,,
grimstroke,그림스트로크,Grimstroke,int,grimstroke_dark_artistry,운명의 한 획,Stroke of Fate,ability,11/9/7/5,그림스트로크는 붓으로 굽이진 먹의 길을 그려 적에게 피해를 주고 둔화합니다. 먹에 닿는 적이 늘어날수록 피해가 증가합니다. 교체 시전을 설정하여 길을 곧게 그릴 수 있습니다.,,
grimstroke,그림스트로크,Grimstroke,int,grimstroke_ink_creature,그러안는 유령,Phantom's Embrace,ability,30/26/22/18,"대상을 향해 빠르게 이동하여 들러붙는 유령 하나를 소환합니다. 유령이 들러붙은 대상은 피해를 받고 침묵에 빠집니다. 들러붙기 지속시간이 다하도록 살아남으면, 유령은 대상을 쥐어뜯어 엄청난 피해를 주며 그러안는 유령의 쿨다운은 초기화됩니다. 유령에 대한 영웅의 1회 공격은 3회로 간주합니다.",,
grimstroke,그림스트로크,Grimstroke,int,grimstroke_spirit_walk,먹물 너울,Ink Swell,ability,27/24/21/18,아군 유닛 하나를 먹물로 뒤덮어 이동 속도를 증가시킵니다. 아군 유닛에서 해당 범위 안에 있는 적은 지속하여 먹물 촉수의 피해를 받습니다. 3초 후에 먹물 촉수가 영웅 근처에 얼마나 오래 있는지에 비례하여 해당 유닛 주위 일정 지역에 피해와 기절 효과를 적용합니다.,,먹물 너울을 시전할 때 아군 유닛을 해제합니다. 먹물 너울이 피해를 40% 더 주고 먹물 너울로 가한 피해의 40% 만큼 대상을 치유합니다. 해제 유형: 기본 해제
grimstroke,그림스트로크,Grimstroke,int,grimstroke_dark_portrait,어둠의 초상,Dark Portrait,scepter,35,"적 영웅을 대상으로 하여 먹물 환영 하나를 생성합니다. 환영은 약화 효과에 면역이 되며, 마법 저항력 90%를 보유하고, 이동 속도와 공격력 보너스를 얻습니다.",,
grimstroke,그림스트로크,Grimstroke,int,grimstroke_soul_chain,영혼결속,Soulbind,ability,70/65/60,대상이 된 적 영웅 한 명을 결속 범위 안에서 가장 가까이에 있는 다른 적과 결속시켜 서로 멀리 떨어지지 못하게 합니다. 결속된 영웅 중 한쪽 영웅에게 유닛을 대상으로 하는 능력을 사용하면 다른 영웅에게도 시전됩니다. 지속시간이 다하기 전에 결속이 끊어지면 첫 대상은 다시 반경 안에서 가장 가까이에 있는 다른 적과 결속됩니다.,,
grimstroke,그림스트로크,Grimstroke,int,grimstroke_ink_trail,먹물 자국,Ink Trail,innate,-,그림스트로크의 공격과 주문으로 영향받은 적 영웅은 4초 동안 뒤로 먹물 자국을 남기고 그림스트로크에게 피해를 적게 줍니다.,,
gyrocopter,자이로콥터,Gyrocopter,agi,gyrocopter_rocket_barrage,로켓 폭격,Rocket Barrage,ability,7/6.5/6/5.5,자이로콥터에서 일정 반경 내에 있는 주위 적 유닛에게 일제히 로켓탄을 발사합니다. 3초 동안 지속합니다.,,
gyrocopter,자이로콥터,Gyrocopter,agi,gyrocopter_homing_missile,유도탄,Homing Missile,ability,26/21/16/11,대상 적 유닛을 추적하는 유도탄을 발사합니다. 유도탄은 시간이 지날수록 점차 속도가 증가하며 적중 시 대상을 기절시키고 피해를 줍니다. 유도탄은 표적에 명중하기 전에 적의 공격을 받아 파괴될 수 있습니다.,,유도탄을 시전하면 1초 뒤에 700의 효과 범위에 현재 레벨의 로켓 폭격이 지속하여 떨어집니다. 로켓 폭격은 유도탄의 대상을 우선으로 합니다.
gyrocopter,자이로콥터,Gyrocopter,agi,gyrocopter_flak_cannon,대공포,Flak Cannon,ability,25,지정된 횟수만큼 범위 내의 적을 한꺼번에 공격합니다. 공격의 직접 타격 대상만이 치명타 등의 공격 효과를 받습니다.12초 동안 또는 지정된 공격 횟수를 모두 사용할 때까지 지속됩니다.,,
gyrocopter,자이로콥터,Gyrocopter,agi,gyrocopter_afterburner,후속연소기,Afterburner,innate,-,자이로콥터가 공격이나 능력으로 적에게 피해를 준 후 짧은 지속시간 동안 이동 속도를 얻습니다.,,
gyrocopter,자이로콥터,Gyrocopter,agi,gyrocopter_side_gunner_spawn_ability,측면 포,Side Gunner,scepter,-,자이로콥터가 측면 포를 얻습니다. 측면 포는 자이로콥터의 공격 시 1.3초마다 700 유닛 반경에 있는 적 유닛을 공격합니다. 범위 안에서 가장 멀리 있는 유닛을 우선시합니다.,,
gyrocopter,자이로콥터,Gyrocopter,agi,gyrocopter_call_down,폭격 요청,Call Down,ability,75/65/55,미사일 공중 폭격 3회를 요청하여 대상 범위 내에 있는 적 유닛에게 피해를 주고 둔화합니다. 각 폭격은 이전 폭격 위치에서 500 떨어진 곳에 떨어집니다.,,
hoodwink,후드윙크,Hoodwink,agi,hoodwink_acorn_shot,도토리 발사,Acorn Shot,ability,19/16/13/10,"후드윙크가 공격할 때 대상 유닛에게 도토리를 발사합니다. 도토리가 근처에 있는 대상에게 튕기면서 느려지게 하고 후드윙크 공격력의 일정 비율과 보너스 피해를 줍니다. 지점을 대상으로 하면, 해당 위치에 나무가 생성되며 도토리가 근처에 있는 대상에게 튕깁니다. 능력을 교체 시전으로 설정하여 강제로 이 동작을 수행하게 할 수도 있습니다.",,
hoodwink,후드윙크,Hoodwink,agi,hoodwink_bushwhack,급습,Bushwhack,ability,15/14/13/12,"범위 내 나무 근처에 있는 적에게 그물 덫을 던져 기절시킵니다. 영향받은 적은 지속 피해를 받고 대상 범위 안에서 가장 가까이 있는 나무를 향해 끌려가며, 기절 지속시간 동안 시야가 0으로 감소합니다.",,
hoodwink,후드윙크,Hoodwink,agi,hoodwink_scurry,총총걸음,Scurry,ability,-,"후드윙크가 잠깐 보너스 이동 속도, 위상 이동, 나무 걷기 능력을 얻습니다. 활성화되어 있는 동안, 안개숲 나그네의 방향 돌리기 확률이 2배 증가합니다.",,
hoodwink,후드윙크,Hoodwink,agi,hoodwink_decoy,유인,Decoy,scepter,30,"후드윙크가 투명해지고, 이동 속도가 증가하며, 유인용 환영 하나를 생성합니다. 생성된 유인체는 가장 가까이 있는 적 영웅에게 감소한 피해를 주는 일등사수를 조준하기 시작합니다. 환영이 공격받거나 대상 지정 능력의 타격을 받으면, 파괴되면서 적을 향해 하급 급습을 적용합니다.",,
hoodwink,후드윙크,Hoodwink,agi,hoodwink_hunters_boomerang,사냥꾼의 부메랑,Hunter's Boomerang,shard,20,호를 그리며 날아가는 부메랑을 던집니다. 부메랑은 적에게 닿은 후 다시 후드윙크에게 돌아오면서 지나치거나 타격하는 적에게 피해를 주고 약화 효과를 겁니다. 영향받은 적은 둔화하며 주문 피해에 더 취약해집니다.,,
hoodwink,후드윙크,Hoodwink,agi,hoodwink_sharpshooter,일등사수,Sharpshooter,ability,45,석궁을 감았다가 치명적인 석궁살을 발사하여 적 영웅에게 큰 피해를 주고 단절과 둔화를 적용합니다. 피해와 약화 효과 지속시간은 3초 후 최대치까지 단계적으로 증가하며 석궁살은 5초 후 자동으로 발사됩니다. 후드윙크는 발사 반동력으로 350 거리만큼 뒤로 밀려납니다. 석궁살에 맞은 크립은 수치의 절반에 해당하는 피해를 받습니다.,화살 속도와 이동 속도 둔화가 증가합니다.,
hoodwink,후드윙크,Hoodwink,agi,hoodwink_mistwoods_wayfarer,안개숲 나그네,Mistwoods Wayfarer,innate,-,후드윙크가 일정 확률로 적의 공격을 근처 나무로 돌립니다.,,
huskar,허스카,Huskar,str,huskar_inner_fire,내면의 불꽃,Inner Fire,ability,17/15/13/11,타오르는 분노로 근처에 있는 모든 적을 일정 거리만큼 뒤로 밀쳐내며 피해를 주고 침묵시킵니다.,,
huskar,허스카,Huskar,str,huskar_burning_spear,불타는 창,Burning Spear,ability,-,"허스카가 창에 불을 붙여 기본 공격에 지속 피해를 추가합니다. 여러 번 공격하면 지속 피해가 중첩되며, 공격할 때마다 허스카의 체력이 조금씩 소모됩니다.",불타는 창 사용 시 추가로 창 %multishot_targets%개가 허스카의 공격 범위 안에 있는 무작위 적에게 던져집니다.,
huskar,허스카,Huskar,str,huskar_berserkers_blood,광전사의 피,Berserker's Blood,ability,-,"허스카가 부상에서 힘을 얻습니다. 체력이 감소한 만큼 공격 속도, 마법 저항력, 체력 재생이 증가합니다. 체력 재생은 힘에 비례합니다.",,"체력을 소모하여 광전사의 피를 활성화함으로써 자신의 상처를 소작할 수 있습니다. 활성화하면 허스카에게 해제를 적용한 다음, 일정 지연 시간 후 소모한 체력 양과 해제된 약화 효과 하나당 추가 보너스를 합한 만큼 치유합니다. 해제 유형: 기본 해제"
huskar,허스카,Huskar,str,huskar_blood_magic,피의 마법,Blood Magic,innate,-,"허스카는 마나가 없습니다. 아이템의 마나 소모는 체력 소모로 전환됩니다. 허스카의 체력 소모는 마법 피해이며, 마법 저항력으로 감소합니다.",,
huskar,허스카,Huskar,str,huskar_life_break,일격필살,Life Break,ability,16/14/12,허스카가 자신의 체력을 희생하여 적을 쓰러뜨립니다. 대상을 향해 뛰어오른 후 해당 영웅의 현재 체력에 비례하여 엄청난 피해를 주고 이동 및 공격 속도를 모두 느려지게 합니다. 뛰어오르는 동안에는 약화 효과에 면역이 되며 60%의 마법 저항력을 보유합니다. 해제 유형: 기본 해제,적 대상이 강제로 허스카를 공격하게 합니다. 시점 범위가 증가합니다.,
